縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
桃園市,平鎮,52,懸浮微粒,普通,4.3,0.35,20,50,24,18,3,20.72,3.1,2016-05-22 15:00
桃園市,觀音,46,,良好,2.6,0.16,31,27,13,6.2,3,7.1,0.87,2016-05-22 15:00
桃園市,大園,46,,良好,2.3,0.22,25,29,8,8.8,2,11.01,2.19,2016-05-22 15:00
桃園市,桃園,41,,良好,5.7,0.44,27,29,22,16,3,19.41,3.09,2016-05-22 15:00
桃園市,中壢,57,懸浮微粒,普通,3.6,0.79,12,50,22,28,3,46.66,18.81,2016-05-22 16:00
桃園市,龍潭,50,,良好,4.1,0.47,24,44,39,17,3,21.61,4.25,2016-05-22 16:00
桃園市,平鎮,50,,良好,2.9,0.33,23,46,20,16,3,19.69,4.04,2016-05-22 16:00
桃園市,觀音,42,,良好,3.3,0.17,26,31,8,14,3,16.53,3.02,2016-05-22 16:00
桃園市,大園,41,,良好,2,0.21,26,13,9,9.7,2,12.23,2.54,2016-05-22 16:00
桃園市,桃園,36,,良好,1,0.4,28,17,12,12,2,14.73,2.4,2016-05-22 16:00
桃園市,中壢,54,懸浮微粒,普通,3.9,1.19,9.6,40,21,35,3,62.89,27.46,2016-05-22 17:00
桃園市,龍潭,50,,良好,4.2,0.49,25,45,29,18,3,20.99,3.43,2016-05-22 17:00
桃園市,平鎮,48,,良好,3.9,0.36,18,33,15,21,3,25.78,4.46,2016-05-22 17:00
桃園市,觀音,39,,良好,3.4,0.2,22,28,7,16,2,19.48,3.57,2016-05-22 17:00
桃園市,大園,36,,良好,3.8,0.22,23,23,10,14,2,16.27,2.76,2016-05-22 17:00
桃園市,桃園,31,,良好,3.6,0.44,24,16,11,14,2,17.08,2.73,2016-05-22 17:00
桃園市,中壢,52,懸浮微粒,普通,4,0.97,9.2,43,24,30,3,45.97,15.57,2016-05-22 18:00
桃園市,龍潭,47,,良好,5.2,0.59,13,36,21,25,3,30.94,5.75,2016-05-22 18:00
桃園市,平鎮,45,,良好,4.6,0.38,16,37,16,22,2,25.91,3.64,2016-05-22 18:00
桃園市,觀音,38,,良好,3.3,0.2,21,35,7,13,2,15.96,2.59,2016-05-22 18:00
桃園市,大園,33,,良好,6.8,0.28,14,21,11,25,2,32.41,7.15,2016-05-22 18:00
桃園市,桃園,27,,良好,5.3,0.51,17,16,15,18,2,20.96,2.72,2016-05-22 18:00
桃園市,中壢,51,懸浮微粒,普通,2.8,0.75,9.5,45,24,28,3,36.93,8.44,2016-05-22 19:00
桃園市,龍潭,45,,良好,4.3,0.71,4.4,48,21,33,3,39.09,6.3,2016-05-22 19:00
桃園市,平鎮,43,,良好,3.1,0.43,14,44,11,24,2,25.92,2.36,2016-05-22 19:00
桃園市,觀音,38,,良好,4.1,0.21,19,35,10,16,2,17.05,1.1,2016-05-22 19:00
桃園市,大園,30,,良好,1.2,0.17,26,27,13,8.3,2,10.66,2.39,2016-05-22 19:00
桃園市,桃園,26,,良好,5,0.57,12,25,11,23,2,25.2,2.7,2016-05-22 19:00
桃園市,中壢,51,懸浮微粒,普通,2.6,1.12,4.1,56,18,34,3,65.33,31.56,2016-05-22 20:00
桃園市,龍潭,44,,良好,2.7,0.61,7.1,38,21,28,3,33.66,5.52,2016-05-22 20:00
桃園市,平鎮,43,,良好,2.9,0.49,4.8,47,14,31,2,35.63,4.78,2016-05-22 20:00
桃園市,觀音,38,,良好,5.3,0.17,16,33,11,21,2,22.26,1.62,2016-05-22 20:00
桃園市,大園,31,,良好,1.3,0.27,14,30,9,20,2,24.91,4.83,2016-05-22 20:00
桃園市,桃園,27,,良好,3.3,0.49,9.9,31,13,21,2,23.32,1.93,2016-05-22 20:00
桃園市,中壢,51,懸浮微粒,普通,3.2,1.37,2.9,45,15,31,2,74.52,43.19,2016-05-22 21:00
桃園市,龍潭,43,,良好,3.4,0.64,4.4,36,24,28,3,34.14,6.14,2016-05-22 21:00
桃園市,平鎮,44,,良好,3.2,0.59,5.4,42,11,27,2,30.52,3.51,2016-05-22 21:00
桃園市,觀音,38,,良好,5.2,0.29,8.3,35,13,26,2,27.33,1.65,2016-05-22 21:00
桃園市,大園,30,,良好,1.8,0.39,4.8,28,14,28,2,37.66,9.32,2016-05-22 21:00
桃園市,桃園,29,,良好,1.3,0.44,12,36,9,19,2,20.42,1.77,2016-05-22 21:00
桃園市,中壢,50,,良好,4.4,1.39,2.9,44,15,29,2,62.75,34.19,2016-05-22 22:00
桃園市,龍潭,43,,良好,3,0.6,4.5,41,19,24,3,28.8,4.63,2016-05-22 22:00
桃園市,平鎮,42,,良好,4.7,0.53,6.5,30,19,23,2,25.25,2.46,2016-05-22 22:00
桃園市,觀音,37,,良好,7.3,0.35,3.2,36,13,29,2,30.92,2.28,2016-05-22 22:00
桃園市,大園,30,,良好,4,0.33,4.3,31,11,28,2,40,11.6,2016-05-22 22:00
桃園市,桃園,32,,良好,2.5,0.55,8.9,36,20,22,2,23.61,1.81,2016-05-22 22:00
桃園市,中壢,49,,良好,3.7,1.29,3.5,40,12,28,2,54.83,26.85,2016-05-22 23:00
桃園市,龍潭,41,,良好,2.4,0.56,3.4,33,21,25,3,28.5,3.56,2016-05-22 23:00
桃園市,平鎮,40,,良好,3.9,0.57,5.8,29,21,24,2,26.91,2.44,2016-05-22 23:00
桃園市,觀音,37,,良好,8.8,0.26,4.8,42,10,25,2,29.08,3.9,2016-05-22 23:00
桃園市,大園,30,,良好,8,0.23,12,31,17,20,2,24.57,4.75,2016-05-22 23:00
桃園市,桃園,31,,良好,0.8,0.46,13,27,16,18,2,19.6,1.4,2016-05-22 23:00
桃園市,中壢,47,,良好,3.2,1.04,5,43,14,25,2,44.72,19.99,2016-05-23 00:00
桃園市,龍潭,40,,良好,1.9,0.48,4.8,37,18,21,2,23.94,3.39,2016-05-23 00:00
桃園市,平鎮,36,,良好,3,0.54,6.8,25,20,21,2,22.86,1.75,2016-05-23 00:00
桃園市,觀音,38,,良好,5.2,0.22,16,44,14,15,2,15.82,0.61,2016-05-23 00:00
桃園市,大園,31,,良好,10,0.22,8.7,36,10,25,2,28.85,4.21,2016-05-23 00:00
桃園市,桃園,29,,良好,1.3,0.35,18,24,21,14,2,14.4,0.84,2016-05-23 00:00
桃園市,中壢,44,,良好,2.4,0.73,7.7,39,12,21,2,32.92,12.06,2016-05-23 01:00
桃園市,龍潭,39,,良好,2.2,0.41,6.3,30,20,17,2,18.58,1.94,2016-05-23 01:00
桃園市,平鎮,33,,良好,2.5,0.38,11,26,16,17,2,18.37,1.42,2016-05-23 01:00
桃園市,觀音,38,,良好,3.1,0.24,15,38,14,13,2,13.71,0.45,2016-05-23 01:00
桃園市,大園,32,,良好,3.8,0.3,6.8,40,16,22,2,26.8,4.34,2016-05-23 01:00
桃園市,桃園,26,,良好,3.8,0.27,21,20,14,11,2,11.32,0.65,2016-05-23 01:00
桃園市,中壢,43,,良好,2.4,0.5,12,38,13,15,2,20.95,5.94,2016-05-23 02:00
桃園市,龍潭,37,,良好,1.3,0.31,12,36,19,12,2,12.92,1.42,2016-05-23 02:00
桃園市,平鎮,30,,良好,3.5,0.32,15,19,10,13,2,14,1.12,2016-05-23 02:00
桃園市,觀音,37,,良好,3,0.27,15,31,18,13,2,13.34,0.39,2016-05-23 02:00
桃園市,大園,33,,良好,4.5,0.29,5.4,42,11,26,2,33.69,7.35,2016-05-23 02:00
桃園市,桃園,25,,良好,3.2,0.22,22,30,19,9.6,2,10.48,0.89,2016-05-23 02:00
桃園市,中壢,42,,良好,2.3,0.39,14,39,7,13,2,18.81,6.12,2016-05-23 03:00
桃園市,龍潭,36,,良好,1.1,0.27,13,32,13,9.4,2,10.86,1.45,2016-05-23 03:00
桃園市,平鎮,29,,良好,2.2,0.24,16,25,8,11,2,12,1.29,2016-05-23 03:00
桃園市,觀音,34,,良好,5.8,0.3,7.1,25,21,21,2,21.63,0.48,2016-05-23 03:00
桃園市,大園,35,,良好,4.8,0.2,14,39,13,15,2,17.06,2.14,2016-05-23 03:00
桃園市,桃園,25,,良好,4.3,0.21,21,24,18,9.2,2,9.98,0.82,2016-05-23 03:00
桃園市,中壢,41,,良好,2.1,0.39,15,41,7,13,2,17.84,5.21,2016-05-23 04:00
桃園市,龍潭,35,,良好,1,0.24,13,36,8,8,2,9.15,1.21,2016-05-23 04:00
桃園市,平鎮,28,,良好,2.3,0.2,19,24,5,9.8,2,10.9,1.08,2016-05-23 04:00
桃園市,觀音,34,,良好,7.1,0.22,8.8,36,24,23,2,25.54,2.9,2016-05-23 04:00
桃園市,大園,37,,良好,3.2,0.19,17,42,8,11,2,12.09,0.67,2016-05-23 04:00
桃園市,桃園,25,,良好,3.2,0.18,25,22,20,6,2,7.18,1.19,2016-05-23 04:00
桃園市,中壢,40,,良好,1.9,0.47,13,36,9,14,2,21.47,7.78,2016-05-23 05:00
桃園市,龍潭,36,,良好,0.9,0.22,11,40,5,7.3,2,8.59,1.27,2016-05-23 05:00
桃園市,平鎮,28,,良好,2.2,0.21,18,27,4,9.6,1,11.04,1.47,2016-05-23 05:00
桃園市,觀音,34,,良好,7,0.22,13,39,27,16,2,16.46,0.85,2016-05-23 05:00
桃園市,大園,37,,良好,3.9,0.22,12,40,11,16,1,18.6,2.14,2016-05-23 05:00
桃園市,桃園,24,,良好,2.7,0.16,26,12,13,5.1,2,6.06,0.97,2016-05-23 05:00
桃園市,中壢,41,,良好,2.2,0.88,8.5,42,5,18,1,41.79,23.42,2016-05-23 06:00
桃園市,龍潭,36,,良好,1,0.21,11,33,4,7.9,2,9.54,1.66,2016-05-23 06:00
桃園市,平鎮,27,,良好,2.3,0.23,17,23,4,9.7,1,11.3,1.62,2016-05-23 06:00
桃園市,觀音,36,,良好,6.7,0.26,7.6,43,22,20,2,21.59,1.82,2016-05-23 06:00
桃園市,大園,38,,良好,3.6,0.26,9.3,43,17,21,2,27.49,6.69,2016-05-23 06:00
桃園市,桃園,22,,良好,2.7,0.17,24,17,9,5.3,2,6.2,0.9,2016-05-23 06:00
桃園市,中壢,42,,良好,3,1.76,4.3,48,11,27,1,89.2,62.54,2016-05-23 07:00
桃園市,龍潭,36,,良好,1.4,0.27,10,34,7,10,1,14.93,4.53,2016-05-23 07:00
桃園市,平鎮,26,,良好,2.1,0.35,13,20,2,14,1,16.49,2.63,2016-05-23 07:00
桃園市,觀音,37,,良好,4.4,0.28,12,33,18,16,2,20.97,4.94,2016-05-23 07:00
桃園市,大園,39,,良好,2.2,0.3,8.3,37,17,21,2,32.7,11.31,2016-05-23 07:00
桃園市,桃園,22,,良好,2.5,0.24,23,24,6,7.7,2,9.04,1.32,2016-05-23 07:00
桃園市,中壢,43,,良好,4.1,3.84,4.1,50,13,29,1,108.99,80.44,2016-05-23 08:00
桃園市,龍潭,35,,良好,1.6,0.4,11,30,18,11,2,17.42,6.77,2016-05-23 08:00
桃園市,平鎮,24,,良好,2.5,0.64,10,19,6,18,1,24.71,6.21,2016-05-23 08:00
桃園市,觀音,36,,良好,3.1,0.41,12,27,17,17,2,23.32,6.47,2016-05-23 08:00
桃園市,大園,37,,良好,1.1,0.43,11,28,17,19,2,24.66,5.34,2016-05-23 08:00
桃園市,桃園,22,,良好,1.7,0.51,18,22,8,13,2,16.54,3.65,2016-05-23 08:00
桃園市,中壢,45,,良好,4.6,3,6.8,52,24,30,2,89.05,59.04,2016-05-23 09:00
桃園市,龍潭,34,,良好,1.5,0.39,16,37,18,10,2,17.52,7.24,2016-05-23 09:00
桃園市,平鎮,22,,良好,3,0.54,18,19,8,16,1,22.36,6.72,2016-05-23 09:00
桃園市,觀音,33,,良好,4.7,0.45,12,22,20,21,2,29.75,8.39,2016-05-23 09:00
桃園市,大園,34,,良好,1.9,0.56,13,18,10,20,2,27.62,7.28,2016-05-23 09:00
桃園市,桃園,23,,良好,2.2,0.55,24,27,12,13,2,17.71,4.3,2016-05-23 09:00
桃園市,中壢,47,,良好,4.4,1.48,18,51,19,29,2,54.72,26.17,2016-05-23 10:00
桃園市,龍潭,33,,良好,1.7,0.32,25,29,21,8.5,2,13.98,5.49,2016-05-23 10:00
桃園市,平鎮,30,,良好,3.3,0.44,36,25,8,12,1,17.32,4.88,2016-05-23 10:00
桃園市,觀音,31,,良好,6,0.38,20,32,22,17,2,22.55,5.91,2016-05-23 10:00
桃園市,大園,30,,良好,4.3,0.57,16,18,13,24,2,39.98,15.51,2016-05-23 10:00
桃園市,桃園,27,,良好,2.2,0.56,32,21,8,16,1,22.18,5.69,2016-05-23 10:00
桃園市,中壢,47,,良好,3.3,1.05,32,47,13,25,2,32.33,7.76,2016-05-23 11:00
桃園市,龍潭,38,,良好,2.5,0.35,46,38,13,9.2,2,12.12,2.94,2016-05-23 11:00
桃園市,平鎮,40,,良好,2.8,0.41,47,30,10,17,1,21.09,3.68,2016-05-23 11:00
桃園市,觀音,31,,良好,7,0.3,28,35,19,15,2,21.25,6.16,2016-05-23 11:00
桃園市,大園,29,,良好,2.8,0.34,27,29,10,18,2,24.41,6.81,2016-05-23 11:00
桃園市,桃園,33,,良好,1.8,0.39,40,25,8,12,1,16.28,4.21,2016-05-23 11:00
桃園市,中壢,45,,良好,3.2,0.77,39,38,5,28,2,36.13,7.75,2016-05-23 12:00
桃園市,龍潭,49,,良好,2.8,0.45,59,35,28,11,2,13.15,1.99,2016-05-23 12:00
桃園市,平鎮,47,,良好,3,0.38,56,42,20,16,1,19.93,3.44,2016-05-23 12:00
桃園市,觀音,37,,良好,6.2,0.24,44,38,21,9,2,11.53,2.53,2016-05-23 12:00
桃園市,大園,30,,良好,2.9,0.26,36,33,16,12,2,15.42,3.19,2016-05-23 12:00
桃園市,桃園,33,,良好,,0.31,40,18,4,,1,,,2016-05-23 12:00
桃園市,中壢,44,,良好,3.9,0.85,34,42,5,31,1,39.45,8.7,2016-05-23 13:00
桃園市,龍潭,51,臭氧,普通,2.8,0.48,61,40,22,16,2,17.19,1.66,2016-05-23 13:00
桃園市,平鎮,42,,良好,2.9,0.32,51,45,26,17,2,20.37,3.49,2016-05-23 13:00
桃園市,觀音,34,,良好,8.8,0.18,40,32,18,7.8,2,9.61,1.82,2016-05-23 13:00
桃園市,大園,32,,良好,3.3,0.2,36,38,14,9.4,2,11.52,2.18,2016-05-23 13:00
桃園市,桃園,21,,良好,1.7,0.36,11,18,7,,1,,,2016-05-23 13:00
桃園市,中壢,44,,良好,3.8,0.69,33,45,16,27,1,34.17,7.56,2016-05-23 14:00
桃園市,龍潭,45,,良好,3.1,0.38,54,34,27,15,2,17.1,1.61,2016-05-23 14:00
桃園市,平鎮,35,,良好,2.3,0.26,42,47,24,15,2,18,2.89,2016-05-23 14:00
桃園市,觀音,35,,良好,9.6,0.16,38,40,21,7,2,8.77,1.77,2016-05-23 14:00
桃園市,大園,33,,良好,2.2,0.18,33,34,18,7.5,2,9.5,2.03,2016-05-23 14:00
桃園市,桃園,22,,良好,2.6,0.43,,26,9,,1,,,2016-05-23 14:00
桃園市,中壢,44,,良好,2.8,0.63,26,47,20,24,2,32.81,8.68,2016-05-23 15:00
桃園市,龍潭,37,,良好,2.8,0.37,37,46,16,19,2,20.78,1.44,2016-05-23 15:00
桃園市,平鎮,37,,良好,2.8,0.24,36,39,16,14,2,17.85,3.38,2016-05-23 15:00
桃園市,觀音,37,,良好,7.1,0.17,37,44,17,8.1,2,9.94,1.82,2016-05-23 15:00
桃園市,大園,34,,良好,2,0.19,28,38,13,11,2,15.32,3.85,2016-05-23 15:00
桃園市,桃園,21,,良好,3.8,0.38,,,,,1,,,2016-05-23 15:00
桃園市,中壢,44,,良好,3.9,1.01,11,37,21,37,2,54.69,18.14,2016-05-23 16:00
桃園市,龍潭,39,,良好,2.6,0.48,25,43,30,27,2,29.29,2.4,2016-05-23 16:00
桃園市,平鎮,36,,良好,2.9,0.29,28,35,15,18,2,20.35,2.41,2016-05-23 16:00
桃園市,觀音,38,,良好,5.7,0.18,35,45,19,9.5,2,11.82,2.31,2016-05-23 16:00
桃園市,大園,35,,良好,5.3,0.2,24,37,17,17,2,21.75,5.17,2016-05-23 16:00
桃園市,桃園,23,,良好,3.3,0.44,,27,14,25,1,24.7,-0.04,2016-05-23 16:00
桃園市,中壢,44,,良好,3.9,1.01,11,37,21,37,2,54.69,18.14,2016-05-23 16:00
桃園市,龍潭,39,,良好,2.6,0.48,25,43,30,27,2,29.29,2.4,2016-05-23 16:00
桃園市,平鎮,36,,良好,2.9,0.29,28,35,15,18,2,20.35,2.41,2016-05-23 16:00
桃園市,觀音,38,,良好,5.7,0.18,35,45,19,9.5,2,11.82,2.31,2016-05-23 16:00
桃園市,大園,35,,良好,5.3,0.2,24,37,17,17,2,21.75,5.17,2016-05-23 16:00
桃園市,桃園,23,,良好,3.3,0.44,,27,14,25,1,24.7,-0.04,2016-05-23 16:00
桃園市,中壢,44,,良好,5,1.85,5.2,45,15,41,2,83.01,42.17,2016-05-23 17:00
桃園市,龍潭,40,,良好,1.4,0.41,24,45,26,22,2,24.48,2.64,2016-05-23 17:00
桃園市,平鎮,36,,良好,4,0.46,14,39,17,27,2,32.33,5.32,2016-05-23 17:00
桃園市,觀音,38,,良好,4.7,0.19,33,36,15,9.2,2,11.13,1.98,2016-05-23 17:00
桃園市,大園,34,,良好,5.3,0.21,21,34,19,15,2,20.12,4.71,2016-05-23 17:00
桃園市,桃園,26,,良好,7.9,0.99,12,33,16,26,1,34.05,8.33,2016-05-23 17:00
桃園市,中壢,46,,良好,3.8,2.52,5.4,52,16,36,2,88.87,53.22,2016-05-23 18:00
桃園市,龍潭,39,,良好,1.1,0.41,31,33,27,19,2,20.76,2.05,2016-05-23 18:00
桃園市,平鎮,36,,良好,2.3,0.54,11,43,16,29,2,33.15,4.56,2016-05-23 18:00
桃園市,觀音,37,,良好,5.9,0.25,23,35,19,17,2,19.09,1.95,2016-05-23 18:00
桃園市,大園,34,,良好,6.5,0.39,13,34,17,28,2,32.54,5.04,2016-05-23 18:00
桃園市,桃園,27,,良好,7.2,0.45,7.1,27,18,,2,,,2016-05-23 18:00
桃園市,中壢,46,,良好,3.3,2.44,4.8,49,17,33,2,88.95,55.62,2016-05-23 19:00
桃園市,龍潭,38,,良好,1.2,0.47,24,36,10,20,2,22.5,2.69,2016-05-23 19:00
桃園市,平鎮,37,,良好,1.7,0.55,13,41,18,24,2,27,3.28,2016-05-23 19:00
桃園市,觀音,36,,良好,3.2,0.36,15,31,18,26,2,28.32,2.3,2016-05-23 19:00
桃園市,大園,34,,良好,2.8,0.56,4,41,16,35,2,44.77,9.63,2016-05-23 19:00
桃園市,桃園,27,,良好,,0.56,10,31,15,25,2,27.3,2.32,2016-05-23 19:00
桃園市,中壢,45,,良好,3.4,2.24,3.7,37,17,36,2,85.04,49.26,2016-05-23 20:00
桃園市,龍潭,36,,良好,1.1,0.45,16,27,10,20,2,23.29,3.15,2016-05-23 20:00
桃園市,平鎮,37,,良好,2.4,0.51,12,31,16,24,2,26.05,2.48,2016-05-23 20:00
桃園市,觀音,34,,良好,2.6,0.41,10,30,19,24,2,25.2,1.54,2016-05-23 20:00
桃園市,大園,36,,良好,2.8,0.52,4.6,43,13,32,2,39.47,7.47,2016-05-23 20:00
桃園市,桃園,27,,良好,5.1,0.6,8.9,24,17,25,2,26.84,2.19,2016-05-23 20:00
桃園市,中壢,42,,良好,3.5,1.97,2.5,40,12,31,2,78.27,46.99,2016-05-23 22:00
桃園市,龍潭,35,,良好,1.3,0.5,5.6,35,19,21,2,26.33,5.45,2016-05-23 22:00
桃園市,平鎮,33,,良好,2.5,0.65,3.2,24,13,29,2,33.47,4.31,2016-05-23 22:00
桃園市,觀音,34,,良好,6.4,0.59,1.3,33,14,35,2,42.08,6.95,2016-05-23 22:00
桃園市,大園,38,,良好,5.1,0.68,2.3,34,16,35,2,50.46,15.87,2016-05-23 22:00
桃園市,桃園,24,,良好,4.4,0.7,5.2,16,6,25,2,27.63,2.96,2016-05-23 22:00
桃園市,中壢,41,,良好,3.3,1.64,3.6,41,8,29,2,62.85,33.63,2016-05-23 23:00
桃園市,龍潭,35,,良好,1.3,0.4,5.8,37,13,18,2,22.01,4.33,2016-05-23 23:00
桃園市,平鎮,31,,良好,2.4,0.56,6.6,27,11,24,2,27.39,3.07,2016-05-23 23:00
桃園市,觀音,34,,良好,7.8,0.53,0.7,32,20,38,2,64.68,26.8,2016-05-23 23:00
桃園市,大園,36,,良好,5.5,0.47,6,28,18,29,2,39.42,9.94,2016-05-23 23:00
桃園市,桃園,21,,良好,4.7,0.68,3.7,14,0,26,2,28.88,3.3,2016-05-23 23:00
桃園市,中壢,40,,良好,3.4,1.27,2.1,30,12,29,2,60.51,31.25,2016-05-24 00:00
桃園市,龍潭,36,,良好,1.1,0.38,6.1,39,12,16,2,18.48,2.49,2016-05-24 00:00
桃園市,平鎮,31,,良好,3.6,0.55,2,33,3,28,2,35.28,7.36,2016-05-24 00:00
桃園市,觀音,34,,良好,6.9,0.36,2.4,32,16,30,2,41.71,12.1,2016-05-24 00:00
桃園市,大園,34,,良好,6,0.43,7.2,28,16,25,2,30.23,5.67,2016-05-24 00:00
桃園市,桃園,20,,良好,4.7,0.54,6.5,15,4,22,1,24.44,2.22,2016-05-24 00:00
桃園市,中壢,40,,良好,3.4,1.27,2.1,30,12,29,2,60.51,31.25,2016-05-24 00:00
桃園市,龍潭,36,,良好,1.1,0.38,6.1,39,12,16,2,18.48,2.49,2016-05-24 00:00
桃園市,平鎮,31,,良好,3.6,0.55,2,33,3,28,2,35.28,7.36,2016-05-24 00:00
桃園市,觀音,34,,良好,6.9,0.36,2.4,32,16,30,2,41.71,12.1,2016-05-24 00:00
桃園市,大園,34,,良好,6,0.43,7.2,28,16,25,2,30.23,5.67,2016-05-24 00:00
桃園市,桃園,20,,良好,4.7,0.54,6.5,15,4,22,1,24.44,2.22,2016-05-24 00:00
桃園市,中壢,38,,良好,2.8,0.76,4.4,41,15,23,2,32.09,8.76,2016-05-24 02:00
桃園市,龍潭,34,,良好,1.5,0.27,8.7,28,4,11,1,12.33,1.42,2016-05-24 02:00
桃園市,平鎮,32,,良好,2.7,0.44,6.8,29,8,21,1,22.48,1.81,2016-05-24 02:00
桃園市,觀音,34,,良好,4,0.31,8,36,15,21,2,22.33,1.33,2016-05-24 02:00
